player,pos,PTS,AST,REB,STL,BLK,TOV,AST_TO,STOCKS,FIC,age,year
John Collins,F,19.48,1.98,9.75,0.36,0.64,1.97,1.0050761421319796,1.0,30.24,21.0,2019
John Collins,F,21.59,1.46,10.15,0.76,1.61,1.83,0.7978142076502732,2.37,33.74,22.0,2020
John Collins,F,17.63,1.24,7.41,0.54,1.0,1.33,0.9323308270676691,1.54,26.49,23.0,2021
John Collins,F,16.22,1.81,7.81,0.61,1.04,1.11,1.6306306306306306,1.65,26.38,24.0,2022
John Collins,F,13.11,1.2,6.51,0.59,1.03,1.11,1.081081081081081,1.62,21.33,25.0,2023
John Collins,F,15.1,1.13,8.46,0.59,0.9,1.44,0.7847222222222222,1.49,24.74,26.0,2024
Zach Collins,F,4.42,0.79,3.35,0.26,0.47,0.88,0.8977272727272728,0.73,8.41,20.0,2018
Zach Collins,F,6.65,0.92,4.21,0.32,0.86,1.0,0.92,1.18,11.96,21.0,2019
Zach Collins,F,7.0,1.45,6.27,0.45,0.45,1.27,1.141732283464567,0.9,14.35,22.0,2020
Zach Collins,F,7.79,2.18,5.46,0.46,0.82,1.61,1.3540372670807455,1.28,15.1,24.0,2022
Zach Collins,F,11.6,2.86,6.38,0.59,0.78,2.05,1.3951219512195123,1.37,20.16,25.0,2023
Zach Collins,F,11.25,2.81,5.36,0.49,0.75,1.91,1.4712041884816756,1.24,18.75,26.0,2024
Mike Conley,G,15.81,5.36,2.99,1.27,0.2,2.23,2.4035874439461886,1.47,23.4,27.0,2015
Mike Conley,G,15.3,6.11,2.93,1.2,0.29,1.5,4.073333333333333,1.49,24.33,28.0,2016
Mike Conley,G,20.51,6.28,3.49,1.33,0.28,2.26,2.778761061946903,1.61,29.63,29.0,2017
Mike Conley,G,17.08,4.08,2.25,1.0,0.25,1.5,2.72,1.25,23.16,30.0,2018
Mike Conley,G,21.11,6.41,3.41,1.34,0.31,1.86,3.446236559139785,1.65,30.72,31.0,2019
Mike Conley,G,14.36,4.43,3.21,0.77,0.11,1.96,2.260204081632653,0.88,20.92,32.0,2020
Mike Conley,G,16.22,5.98,3.47,1.37,0.18,1.94,3.082474226804124,1.55,25.28,33.0,2021
Mike Conley,G,13.69,5.35,3.01,1.33,0.29,1.71,3.1286549707602336,1.62,21.96,34.0,2022
Mike Conley,G,10.72,7.67,2.49,1.02,0.23,1.72,4.459302325581396,1.25,20.41,35.0,2023
Mike Conley,G,14.04,5.0,3.12,1.21,0.17,1.21,4.132231404958678,1.38,22.33,35.0,2023
Mike Conley,G,11.91,6.72,2.72,1.09,0.21,1.54,4.363636363636363,1.3,21.11,35.0,2023
Mike Conley,G,11.43,5.91,2.87,1.16,0.22,1.34,4.41044776119403,1.38,20.25,36.0,2024
Pat Connaughton,G,1.06,0.29,0.94,0.06,0.0,0.29,1.0,0.06,2.06,23.0,2016
Pat Connaughton,G,2.51,0.72,1.33,0.15,0.05,0.44,1.6363636363636362,0.2,4.32,24.0,2017
Pat Connaughton,G,5.38,1.11,1.96,0.28,0.27,0.52,2.1346153846153846,0.55,8.48,25.0,2018
Pat Connaughton,G,6.9,2.0,4.23,0.54,0.41,0.54,3.7037037037037033,0.95,13.54,26.0,2019
Pat Connaughton,G,5.37,1.6,4.24,0.37,0.46,0.78,2.0512820512820515,0.83,11.26,27.0,2020
Pat Connaughton,G,6.78,1.17,4.81,0.71,0.33,0.48,2.4375,1.04,13.32,28.0,2021
Pat Connaughton,G,9.92,1.26,4.2,0.91,0.23,0.54,2.333333333333333,1.14,15.98,29.0,2022
Pat Connaughton,G,7.64,1.26,4.64,0.61,0.18,0.54,2.333333333333333,0.79,13.79,30.0,2023
Pat Connaughton,G,5.63,2.12,3.14,0.53,0.25,0.64,3.3125,0.78,11.03,31.0,2024
Bilal Coulibaly,G,8.44,1.75,4.06,0.9,0.76,1.38,1.2681159420289856,1.66,14.53,19.0,2024
Ricky Council IV,G,5.41,0.5,1.44,0.25,0.03,0.16,3.125,0.28,7.47,22.0,2024
Torrey Craig,F,4.18,0.64,3.26,0.31,0.38,0.51,1.2549019607843137,0.69,8.26,27.0,2018
Torrey Craig,F,5.73,0.96,3.51,0.49,0.61,0.59,1.6271186440677967,1.1,10.71,28.0,2019
Torrey Craig,F,5.43,0.81,3.26,0.4,0.62,0.43,1.8837209302325584,1.02,10.09,29.0,2020
Torrey Craig,F,2.5,0.89,2.39,0.5,0.39,0.28,3.1785714285714284,0.89,6.39,30.0,2021
Torrey Craig,F,7.16,1.03,4.81,0.59,0.62,0.62,1.6612903225806452,1.21,13.59,30.0,2021
Torrey Craig,F,5.48,0.98,3.94,0.56,0.54,0.5,1.96,1.1,11.0,30.0,2021
Torrey Craig,F,6.45,1.14,3.82,0.47,0.37,0.76,1.4999999999999998,0.84,11.49,31.0,2022
Torrey Craig,F,6.93,1.22,4.26,0.81,0.63,1.04,1.173076923076923,1.44,12.81,31.0,2022
Torrey Craig,F,6.62,1.17,3.97,0.59,0.46,0.86,1.3604651162790697,1.05,11.95,31.0,2022
Torrey Craig,F,7.44,1.48,5.39,0.63,0.78,0.92,1.6086956521739129,1.41,14.8,32.0,2023
Torrey Craig,F,5.72,1.09,4.09,0.57,0.4,0.6,1.8166666666666669,0.97,11.27,33.0,2024
Jae Crowder,F,3.56,0.48,1.16,0.6,0.2,0.4,1.2,0.8,5.6,24.0,2015
Jae Crowder,F,9.46,1.44,4.63,1.0,0.35,0.68,2.117647058823529,1.35,16.2,24.0,2015
Jae Crowder,F,7.66,1.15,3.57,0.88,0.3,0.6,1.9166666666666665,1.18,12.96,24.0,2015
Jae Crowder,F,14.22,1.85,5.11,1.73,0.48,1.14,1.6228070175438598,2.21,22.25,25.0,2016
Jae Crowder,F,13.88,2.15,5.76,1.01,0.32,1.11,1.9369369369369367,1.33,22.01,26.0,2017
Jae Crowder,F,8.57,1.09,3.26,0.77,0.23,0.79,1.379746835443038,1.0,13.13,27.0,2018
Jae Crowder,F,11.81,1.52,3.78,0.85,0.33,1.19,1.277310924369748,1.18,17.1,27.0,2018
Jae Crowder,F,9.66,1.24,3.44,0.8,0.26,0.92,1.3478260869565217,1.06,14.48,27.0,2018
Jae Crowder,F,11.89,1.66,4.8,0.8,0.39,1.06,1.5660377358490565,1.19,18.48,28.0,2019
Jae Crowder,F,9.93,2.78,6.16,1.04,0.31,1.2,2.3166666666666664,1.35,19.02,29.0,2020
Jae Crowder,F,11.85,1.8,5.35,1.25,0.5,0.75,2.4,1.75,20.0,29.0,2020
Jae Crowder,F,10.52,2.48,5.91,1.11,0.37,1.06,2.339622641509434,1.48,19.33,29.0,2020
Jae Crowder,F,10.05,2.12,4.7,0.8,0.45,0.92,2.3043478260869565,1.25,17.2,30.0,2021
Jae Crowder,F,9.43,1.85,5.28,1.42,0.45,0.82,2.25609756097561,1.87,17.61,31.0,2022
Jae Crowder,F,6.89,1.5,3.83,0.67,0.33,0.39,3.846153846153846,1.0,12.83,32.0,2023
Jae Crowder,F,6.24,1.32,3.22,0.76,0.18,0.46,2.869565217391304,0.94,11.26,33.0,2024
Cade Cunningham,G,17.41,5.56,5.53,1.22,0.67,3.66,1.5191256830601092,1.89,26.73,20.0,2022
Cade Cunningham,G,19.92,6.0,6.17,0.83,0.58,3.25,1.8461538461538463,1.41,30.25,21.0,2023
Cade Cunningham,G,22.66,7.48,4.32,0.9,0.35,3.42,2.1871345029239766,1.25,32.29,22.0,2024
Seth Curry,G,0.0,0.5,1.0,0.0,0.0,0.0,inf,0.0,1.5,24.0,2015
Seth Curry,G,6.8,1.52,1.36,0.5,0.07,0.82,1.853658536585366,0.57,9.43,25.0,2016
Seth Curry,G,12.83,2.7,2.56,1.13,0.1,1.31,2.0610687022900764,1.23,18.01,26.0,2017
Seth Curry,G,7.85,0.89,1.62,0.49,0.16,0.82,1.0853658536585367,0.65,10.19,28.0,2019
Seth Curry,G,12.39,1.94,2.27,0.59,0.14,0.97,2.0,0.73,16.36,29.0,2020
Seth Curry,G,12.47,2.72,2.39,0.77,0.14,1.14,2.385964912280702,0.91,17.35,30.0,2021
Seth Curry,G,15.02,4.02,3.36,0.8,0.24,1.87,2.1497326203208553,1.04,21.57,31.0,2022
Seth Curry,G,14.95,2.58,2.58,0.89,0.16,1.32,1.9545454545454546,1.05,19.84,31.0,2022
Seth Curry,G,15.0,3.59,3.12,0.83,0.22,1.7,2.111764705882353,1.05,21.06,31.0,2022
Seth Curry,G,9.2,1.62,1.64,0.59,0.11,0.84,1.9285714285714288,0.7,12.32,32.0,2023
Seth Curry,G,4.28,0.83,1.44,0.47,0.08,0.44,1.8863636363636362,0.55,6.66,33.0,2024
Seth Curry,G,9.0,1.75,2.0,0.62,0.38,0.62,2.8225806451612905,1.0,13.13,33.0,2024
Seth Curry,G,5.14,1.0,1.55,0.5,0.14,0.48,2.0833333333333335,0.64,7.85,33.0,2024
Stephen Curry,G,23.75,7.74,4.26,2.04,0.2,3.11,2.4887459807073955,2.24,34.88,27.0,2015
Stephen Curry,G,30.06,6.67,5.44,2.14,0.19,3.32,2.0090361445783134,2.33,41.18,28.0,2016
Stephen Curry,G,25.3,6.63,4.47,1.8,0.22,3.03,2.1881188118811883,2.02,35.39,29.0,2017
Stephen Curry,G,26.39,6.08,5.12,1.57,0.16,3.0,2.026666666666667,1.73,36.32,30.0,2018
Stephen Curry,G,27.26,5.23,5.35,1.33,0.36,2.78,1.8812949640287773,1.69,36.75,31.0,2019
Stephen Curry,G,20.8,6.6,5.2,1.0,0.4,3.2,2.0624999999999996,1.4,30.8,32.0,2020
Stephen Curry,G,31.98,5.76,5.48,1.22,0.13,3.38,1.7041420118343196,1.35,41.19,33.0,2021
Stephen Curry,G,25.47,6.31,5.23,1.33,0.36,3.22,1.9596273291925463,1.69,35.48,34.0,2022
Stephen Curry,G,29.43,6.29,6.09,0.93,0.36,3.2,1.965625,1.29,39.9,35.0,2023
Stephen Curry,G,26.43,5.12,4.46,0.73,0.38,2.84,1.8028169014084507,1.11,34.28,36.0,2024
Dyson Daniels,G,3.85,2.27,3.19,0.73,0.19,0.97,2.3402061855670104,0.92,9.26,20.0,2023
Dyson Daniels,G,5.8,2.69,3.87,1.39,0.41,0.97,2.7731958762886597,1.8,13.19,21.0,2024
Anthony Davis,F,24.35,2.19,10.24,1.47,2.94,1.4,1.5642857142857143,4.41,39.79,22.0,2015
Anthony Davis,F,24.28,1.9,10.28,1.28,2.05,1.98,0.9595959595959596,3.33,37.81,23.0,2016
Anthony Davis,F,27.99,2.09,11.79,1.25,2.23,2.41,0.867219917012448,3.48,42.94,24.0,2017
Anthony Davis,F,28.13,2.32,11.08,1.53,2.57,2.16,1.074074074074074,4.1,43.47,25.0,2018
Anthony Davis,F,25.93,3.89,12.0,1.57,2.41,2.0,1.945,3.98,43.8,26.0,2019
Anthony Davis,F,26.1,3.23,9.31,1.47,2.31,2.48,1.3024193548387097,3.78,39.94,27.0,2020
Anthony Davis,F,21.83,3.06,7.94,1.25,1.64,2.06,1.4854368932038835,2.89,33.66,28.0,2021
Anthony Davis,F,23.18,3.05,9.85,1.23,2.25,2.05,1.4878048780487805,3.48,37.51,29.0,2022
Anthony Davis,F,25.91,2.64,12.54,1.05,2.04,2.18,1.2110091743119267,3.09,42.0,30.0,2023
Anthony Davis,F,24.68,3.5,12.64,1.2,2.34,2.09,1.674641148325359,3.54,42.27,31.0,2024
Johnny Davis,G,5.82,1.0,2.32,0.36,0.29,0.61,1.639344262295082,0.65,9.18,21.0,2023
Johnny Davis,G,3.04,0.64,1.44,0.36,0.2,0.26,2.4615384615384617,0.56,5.42,22.0,2024
JD Davison,G,1.58,0.92,0.75,0.17,0.17,0.33,2.787878787878788,0.34,3.26,20.0,2023
JD Davison,G,2.0,1.25,1.25,0.12,0.12,0.25,5.0,0.24,4.49,21.0,2024
DeMar DeRozan,G,20.07,3.5,4.62,1.22,0.18,2.28,1.5350877192982457,1.4,27.31,25.0,2015
DeMar DeRozan,G,23.46,4.04,4.47,1.04,0.27,2.24,1.8035714285714284,1.31,31.04,26.0,2016
DeMar DeRozan,G,27.3,3.92,5.22,1.05,0.18,2.43,1.6131687242798352,1.23,35.24,27.0,2017
DeMar DeRozan,G,23.0,5.21,3.94,1.06,0.28,2.19,2.3789954337899544,1.34,31.3,28.0,2018
DeMar DeRozan,G,21.23,6.17,6.0,1.12,0.47,2.58,2.391472868217054,1.59,32.41,29.0,2019
DeMar DeRozan,G,22.12,5.59,5.51,1.03,0.29,2.41,2.3195020746887964,1.32,32.13,30.0,2020
DeMar DeRozan,G,21.57,6.92,4.25,0.92,0.25,1.95,3.5487179487179485,1.17,31.96,31.0,2021
DeMar DeRozan,G,27.87,4.92,5.16,0.89,0.32,2.38,2.0672268907563027,1.21,36.78,32.0,2022
DeMar DeRozan,G,24.54,5.09,4.64,1.12,0.49,2.07,2.458937198067633,1.61,33.81,33.0,2023
DeMar DeRozan,G,24.01,5.33,4.3,1.14,0.57,1.71,3.1169590643274856,1.71,33.64,34.0,2024
Donte DiVincenzo,G,4.85,1.15,2.41,0.48,0.22,0.7,1.6428571428571428,0.7,8.41,22.0,2019
Donte DiVincenzo,G,9.24,2.33,4.82,1.29,0.3,1.36,1.713235294117647,1.59,16.62,23.0,2020
Donte DiVincenzo,G,10.42,3.08,5.76,1.09,0.23,1.38,2.2318840579710146,1.32,19.2,24.0,2021
Donte DiVincenzo,G,7.18,1.71,3.53,0.65,0.18,1.65,1.0363636363636364,0.83,11.6,25.0,2022
Donte DiVincenzo,G,10.32,3.56,4.4,1.48,0.2,1.76,2.022727272727273,1.68,18.2,25.0,2022
Donte DiVincenzo,G,9.05,2.81,4.05,1.14,0.19,1.71,1.6432748538011697,1.33,15.53,25.0,2022
Donte DiVincenzo,G,9.42,3.5,4.51,1.35,0.14,1.56,2.2435897435897436,1.49,17.36,26.0,2023
Donte DiVincenzo,G,15.54,2.67,3.67,1.32,0.44,1.4,1.9071428571428573,1.76,22.24,27.0,2024
Moussa Diabaté,F,2.68,0.18,2.27,0.32,0.36,0.41,0.43902439024390244,0.68,5.4,21.0,2023
Moussa Diabaté,F,2.64,0.36,2.18,0.45,0.09,0.18,2.0,0.54,5.54,22.0,2024
Gradey Dick,G,8.5,1.13,2.2,0.57,0.03,0.83,1.36144578313253,0.6,11.6,20.0,2024
Ousmane Dieng,F,4.95,1.18,2.69,0.36,0.18,0.67,1.761194029850746,0.54,8.69,20.0,2023
Ousmane Dieng,F,4.03,1.12,1.55,0.24,0.15,0.58,1.931034482758621,0.39,6.51,21.0,2024
Spencer Dinwiddie,G,4.26,3.06,1.41,0.56,0.18,0.97,3.1546391752577323,0.74,8.5,22.0,2015
Spencer Dinwiddie,G,4.83,1.83,1.42,0.25,0.0,0.58,3.1551724137931036,0.25,7.75,23.0,2016
Spencer Dinwiddie,G,7.32,3.14,2.78,0.75,0.39,1.12,2.8035714285714284,1.14,13.26,24.0,2017
Spencer Dinwiddie,G,12.59,6.55,3.24,0.85,0.29,1.6,4.09375,1.14,21.92,25.0,2018
Spencer Dinwiddie,G,16.81,4.57,2.44,0.59,0.25,2.24,2.040178571428571,0.84,22.42,26.0,2019
Spencer Dinwiddie,G,20.59,6.75,3.45,0.62,0.33,2.72,2.4816176470588234,0.95,29.02,27.0,2020
Spencer Dinwiddie,G,6.67,3.0,4.33,0.67,0.33,1.67,1.7964071856287427,1.0,13.33,28.0,2021
Spencer Dinwiddie,G,12.64,5.82,4.7,0.61,0.16,1.66,3.5060240963855427,0.77,22.27,29.0,2022
Spencer Dinwiddie,G,15.78,3.91,3.13,0.74,0.26,1.35,2.8962962962962964,1.0,22.47,29.0,2022
Spencer Dinwiddie,G,13.72,5.16,4.16,0.66,0.19,1.55,3.329032258064516,0.85,22.34,29.0,2022
Spencer Dinwiddie,G,17.74,5.26,3.08,0.74,0.3,1.7,3.0941176470588236,1.04,25.42,30.0,2023
Spencer Dinwiddie,G,16.5,9.08,4.12,1.08,0.31,2.12,4.283018867924528,1.39,28.97,30.0,2023
Spencer Dinwiddie,G,17.33,6.52,3.42,0.85,0.3,1.84,3.543478260869565,1.15,26.58,30.0,2023
Spencer Dinwiddie,G,12.58,6.0,3.29,0.79,0.19,1.29,4.651162790697675,0.98,21.56,31.0,2024
Spencer Dinwiddie,G,6.82,2.43,1.68,0.46,0.46,1.04,2.3365384615384617,0.92,10.81,31.0,2024
Spencer Dinwiddie,G,10.46,4.68,2.7,0.67,0.29,1.2,3.9,0.96,17.6,31.0,2024
Luka Dončić,F,21.19,5.96,7.82,1.07,0.35,3.43,1.737609329446064,1.42,32.96,20.0,2019
Luka Dončić,F,28.84,8.82,9.39,1.02,0.23,4.26,2.070422535211268,1.25,44.04,21.0,2020
Luka Dončić,F,27.73,8.59,7.98,0.97,0.55,4.26,2.016431924882629,1.52,41.56,22.0,2021
Luka Dončić,F,28.42,8.74,9.12,1.15,0.55,4.49,1.9465478841870825,1.7,43.49,23.0,2022
Luka Dončić,F,32.39,8.02,8.62,1.36,0.5,3.58,2.2402234636871508,1.86,47.31,24.0,2023
Luka Dončić,F,33.86,9.8,9.24,1.41,0.54,4.03,2.431761786600496,1.95,50.82,25.0,2024
Luguentz Dort,G,6.78,0.75,2.25,0.86,0.11,0.61,1.2295081967213115,0.97,10.14,21.0,2020
Luguentz Dort,G,14.02,1.69,3.63,0.87,0.37,1.52,1.1118421052631577,1.24,19.06,22.0,2021
Luguentz Dort,G,17.2,1.73,4.16,0.9,0.35,1.73,1.0,1.25,22.61,23.0,2022
Luguentz Dort,G,13.69,2.08,4.65,1.01,0.31,1.24,1.6774193548387097,1.32,20.5,24.0,2023
Luguentz Dort,G,10.89,1.43,3.59,0.91,0.59,0.94,1.5212765957446808,1.5,16.47,25.0,2024
Ayo Dosunmu,G,8.82,3.32,2.78,0.78,0.38,1.4,2.3714285714285714,1.16,14.68,22.0,2022
Ayo Dosunmu,G,8.59,2.58,2.75,0.78,0.32,1.24,2.0806451612903225,1.1,13.78,23.0,2023
Ayo Dosunmu,G,12.16,3.18,2.84,0.89,0.47,1.36,2.338235294117647,1.36,18.18,24.0,2024
Jeff Dowtin Jr.,G,1.5,0.75,1.75,0.0,0.25,0.25,3.0,0.25,4.0,25.0,2022
Jeff Dowtin Jr.,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2022
Jeff Dowtin Jr.,G,3.25,1.75,2.75,1.25,0.0,1.0,1.75,1.25,8.0,25.0,2022
Jeff Dowtin Jr.,G,2.11,1.11,2.0,0.56,0.11,0.56,1.9821428571428572,0.67,5.33,25.0,2022
Jeff Dowtin Jr.,G,2.44,1.24,0.92,0.36,0.12,0.2,6.199999999999999,0.48,4.88,26.0,2023
Jeff Dowtin Jr.,G,4.33,2.25,1.67,0.58,0.08,0.42,5.357142857142858,0.66,8.49,27.0,2024
PJ Dozier,G,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,21.0,2018
PJ Dozier,G,3.17,0.83,2.83,0.33,0.0,0.0,inf,0.33,7.16,22.0,2019
PJ Dozier,G,5.79,2.17,1.9,0.48,0.21,0.93,2.333333333333333,0.69,9.62,23.0,2020
PJ Dozier,G,7.7,1.84,3.64,0.62,0.44,0.92,2.0,1.06,13.32,24.0,2021
PJ Dozier,G,5.39,1.61,3.5,0.61,0.33,0.72,2.236111111111111,0.94,10.72,25.0,2022
PJ Dozier,G,1.38,0.62,0.88,0.38,0.06,0.31,2.0,0.44,3.01,26.0,2023
Andre Drummond,C,13.78,0.67,13.46,0.89,1.87,1.46,0.45890410958904115,2.76,29.21,21.0,2015
Andre Drummond,C,16.22,0.83,14.79,1.47,1.38,1.91,0.43455497382198954,2.85,32.78,22.0,2016
Andre Drummond,C,13.64,1.11,13.77,1.53,1.1,1.88,0.5904255319148937,2.63,29.27,23.0,2017
Andre Drummond,C,15.01,3.04,15.99,1.46,1.63,2.56,1.1875,3.09,34.57,24.0,2018
Andre Drummond,C,17.34,1.42,15.59,1.72,1.75,2.22,0.6396396396396395,3.47,35.6,25.0,2019
Andre Drummond,C,17.76,2.82,15.82,1.98,1.67,3.55,0.7943661971830985,3.65,36.5,26.0,2020
Andre Drummond,C,17.5,1.75,11.12,1.5,1.38,3.62,0.48342541436464087,2.88,29.63,26.0,2020
Andre Drummond,C,17.72,2.67,15.16,1.91,1.63,3.56,0.75,3.54,35.53,26.0,2020
Andre Drummond,C,17.48,2.56,13.48,1.6,1.16,3.24,0.7901234567901234,2.76,33.04,27.0,2021
Andre Drummond,C,11.9,1.43,10.19,1.1,0.95,2.05,0.6975609756097562,2.05,23.52,27.0,2021
Andre Drummond,C,14.93,2.04,11.98,1.37,1.07,2.7,0.7555555555555555,2.44,28.69,27.0,2021
Andre Drummond,C,6.08,1.98,8.84,1.14,0.92,1.61,1.2298136645962732,2.06,17.35,28.0,2022
Andre Drummond,C,11.75,1.42,10.29,0.92,0.96,1.5,0.9466666666666667,1.88,23.84,28.0,2022
Andre Drummond,C,7.95,1.79,9.32,1.07,0.93,1.58,1.1329113924050633,2.0,19.48,28.0,2022
Andre Drummond,C,5.96,0.49,6.63,0.67,0.4,1.12,0.43749999999999994,1.07,13.03,29.0,2023
Andre Drummond,C,8.39,0.47,8.96,0.92,0.61,1.03,0.45631067961165045,1.53,18.32,30.0,2024
Chris Duarte,G,13.09,2.07,4.11,1.02,0.18,1.64,1.2621951219512195,1.2,18.83,25.0,2022
Chris Duarte,G,7.87,1.39,2.5,0.54,0.2,0.89,1.5617977528089886,0.74,11.61,26.0,2023
Chris Duarte,G,3.9,0.75,1.8,0.47,0.14,0.44,1.7045454545454546,0.61,6.62,27.0,2024
David Duke Jr.,G,4.73,0.77,3.05,0.64,0.32,0.41,1.878048780487805,0.96,9.1,22.0,2022
David Duke Jr.,G,3.7,0.91,1.26,0.43,0.04,0.78,1.1666666666666667,0.47,5.56,23.0,2023
David Duke Jr.,G,6.5,1.25,2.5,0.5,0.0,0.75,1.6666666666666667,0.5,10.0,24.0,2024
Kris Dunn,G,3.76,2.41,2.13,1.0,0.46,1.14,2.1140350877192984,1.46,8.62,23.0,2017
Kris Dunn,G,13.44,5.96,4.25,2.0,0.52,2.88,2.0694444444444446,2.52,23.29,24.0,2018
Kris Dunn,G,11.28,6.02,4.07,1.48,0.46,2.26,2.663716814159292,1.94,21.05,25.0,2019
Kris Dunn,G,7.31,3.39,3.65,1.98,0.33,1.33,2.5488721804511276,2.31,15.33,26.0,2020
Kris Dunn,G,1.25,0.5,1.5,0.5,0.5,0.75,0.6666666666666666,1.0,3.5,27.0,2021
Kris Dunn,G,7.57,5.64,3.5,1.64,0.21,2.29,2.462882096069869,1.85,16.27,28.0,2022
Kris Dunn,G,13.18,5.64,4.55,1.14,0.45,1.59,3.5471698113207544,1.59,23.37,29.0,2023
Kris Dunn,G,5.41,3.85,2.86,1.03,0.42,1.2,3.2083333333333335,1.45,12.37,30.0,2024
Kevin Durant,F,25.41,4.07,6.59,0.89,0.93,2.74,1.4854014598540146,1.82,35.15,26.0,2015
Kevin Durant,F,28.18,5.01,8.18,0.96,1.18,3.47,1.4438040345821324,2.14,40.04,27.0,2016
Kevin Durant,F,25.08,4.84,8.27,1.06,1.6,2.23,2.1704035874439462,2.66,38.62,28.0,2017
Kevin Durant,F,26.35,5.38,6.82,0.74,1.75,3.04,1.769736842105263,2.49,38.0,29.0,2018
Kevin Durant,F,25.99,5.86,6.37,0.74,1.08,2.88,2.0347222222222223,1.82,37.16,30.0,2019
Kevin Durant,F,26.94,5.57,7.06,0.71,1.29,3.43,1.6239067055393586,2.0,38.14,32.0,2021
Kevin Durant,F,29.87,6.38,7.4,0.87,0.95,3.47,1.8386167146974062,1.82,42.0,33.0,2022
Kevin Durant,F,29.69,5.31,6.72,0.82,1.46,3.49,1.5214899713467047,2.28,40.51,34.0,2023
Kevin Durant,F,26.0,3.5,6.38,0.25,1.25,2.5,1.4,1.5,34.88,34.0,2023
Kevin Durant,F,29.06,5.0,6.66,0.72,1.43,3.32,1.5060240963855422,2.15,39.55,34.0,2023
Kevin Durant,F,27.09,5.04,6.6,0.92,1.21,3.25,1.5507692307692307,2.13,37.61,35.0,2024
Jalen Duren,C,9.13,1.12,8.88,0.66,0.88,1.37,0.8175182481751825,1.54,19.3,19.0,2023
Jalen Duren,C,13.79,2.41,11.62,0.54,0.77,2.11,1.14218009478673,1.31,27.02,20.0,2024
Tari Eason,F,9.27,1.07,6.05,1.17,0.57,1.23,0.8699186991869919,1.74,16.9,22.0,2023
Tari Eason,F,9.77,1.23,6.95,1.41,0.86,0.91,1.3516483516483515,2.27,19.31,23.0,2024
Anthony Edwards,G,19.33,2.93,4.67,1.14,0.5,2.22,1.3198198198198199,1.64,26.35,19.0,2021
Anthony Edwards,G,21.29,3.82,4.76,1.46,0.64,2.64,1.4469696969696968,2.1,29.33,20.0,2022
Anthony Edwards,G,24.63,4.43,5.8,1.58,0.73,3.28,1.350609756097561,2.31,33.89,21.0,2023
Anthony Edwards,G,25.94,5.13,5.44,1.28,0.53,3.05,1.681967213114754,1.81,35.27,22.0,2024
Kessler Edwards,F,5.92,0.65,3.58,0.6,0.5,0.88,0.7386363636363636,1.1,10.37,21.0,2022
Kessler Edwards,F,1.07,0.14,1.0,0.21,0.07,0.29,0.48275862068965525,0.28,2.2,22.0,2023
Kessler Edwards,F,3.86,0.95,2.14,0.5,0.23,0.41,2.317073170731707,0.73,7.27,22.0,2023
Kessler Edwards,F,2.78,0.64,1.69,0.39,0.17,0.36,1.777777777777778,0.56,5.31,22.0,2023
Kessler Edwards,F,1.72,0.28,0.78,0.19,0.07,0.07,4.0,0.26,2.97,23.0,2024
Keon Ellis,G,1.5,0.38,0.5,0.31,0.06,0.06,6.333333333333334,0.37,2.69,23.0,2023
Keon Ellis,G,5.44,1.49,2.18,0.89,0.51,0.65,2.292307692307692,1.4,9.86,24.0,2024
Joel Embiid,C,20.23,2.13,7.84,0.87,2.45,3.77,0.5649867374005305,3.32,29.75,23.0,2017
Joel Embiid,C,22.94,3.16,10.95,0.63,1.76,3.71,0.8517520215633424,2.39,35.73,24.0,2018
Joel Embiid,C,27.52,3.66,13.61,0.72,1.91,3.53,1.0368271954674222,2.63,43.89,25.0,2019
Joel Embiid,C,22.98,2.98,11.63,0.88,1.27,3.12,0.9551282051282051,2.15,36.62,26.0,2020
Joel Embiid,C,28.45,2.84,10.57,0.98,1.35,3.12,0.9102564102564101,2.33,41.07,27.0,2021
Joel Embiid,C,30.57,4.18,11.71,1.13,1.46,3.15,1.326984126984127,2.59,45.9,28.0,2022
Joel Embiid,C,33.08,4.15,10.15,1.0,1.7,3.42,1.213450292397661,2.7,46.66,29.0,2023
Joel Embiid,C,34.69,5.62,11.03,1.18,1.69,3.85,1.4597402597402598,2.87,50.36,30.0,2024
Drew Eubanks,F,1.78,0.3,1.48,0.09,0.22,0.35,0.8571428571428572,0.31,3.52,22.0,2019
Drew Eubanks,F,4.86,0.68,3.86,0.23,0.77,0.95,0.7157894736842106,1.0,9.45,23.0,2020
Drew Eubanks,F,5.76,0.78,4.46,0.33,0.91,0.83,0.9397590361445783,1.24,11.41,24.0,2021
Drew Eubanks,F,4.65,1.02,4.0,0.27,0.61,0.94,1.0851063829787235,0.88,9.61,25.0,2022
Drew Eubanks,F,14.45,1.59,8.45,0.82,0.45,1.59,1.0,1.27,24.17,25.0,2022
Drew Eubanks,F,7.69,1.2,5.38,0.44,0.56,1.14,1.0526315789473684,1.0,14.13,25.0,2022
Drew Eubanks,F,6.64,1.32,5.36,0.51,1.31,0.86,1.5348837209302326,1.82,14.28,26.0,2023
Drew Eubanks,F,5.05,0.84,4.29,0.36,0.81,0.81,1.037037037037037,1.17,10.54,27.0,2024
